"","State","State_name","County","County_name","Tract","Block_Group","Tot_Population_ACS_08_12","Males_ACS_08_12","Females_ACS_08_12","Pop_25yrs_Over_ACS_08_12","Not_HS_Grad_ACS_08_12","College_ACS_08_12","Prs_Blw_Pov_Lev_ACS_08_12"
"1",31,"Nebraska",1,"Adams County",965400,1,1049,548,501,725,37,288,57
"2",31,"Nebraska",1,"Adams County",965400,2,1429,732,697,997,58,214,66
"3",31,"Nebraska",1,"Adams County",965400,3,1599,839,760,1005,28,284,73
"4",31,"Nebraska",1,"Adams County",965500,1,1075,601,474,756,71,286,114
"5",31,"Nebraska",1,"Adams County",965500,2,988,472,516,648,26,225,10
"6",31,"Nebraska",1,"Adams County",965500,3,1114,595,519,633,44,162,235
"7",31,"Nebraska",1,"Adams County",965500,4,774,355,419,657,44,78,92
"8",31,"Nebraska",1,"Adams County",965600,1,704,263,441,505,13,162,85
"9",31,"Nebraska",1,"Adams County",965600,2,1675,739,936,678,11,219,194
"10",31,"Nebraska",1,"Adams County",965600,3,1420,783,637,980,68,93,124
"11",31,"Nebraska",1,"Adams County",965600,4,1689,875,814,1149,130,175,66
"12",31,"Nebraska",1,"Adams County",965700,1,523,207,316,369,81,53,148
"13",31,"Nebraska",1,"Adams County",965700,2,743,386,357,495,69,155,193
"14",31,"Nebraska",1,"Adams County",965800,1,897,531,366,517,46,67,176
"15",31,"Nebraska",1,"Adams County",965800,2,734,305,429,362,79,43,187
"16",31,"Nebraska",1,"Adams County",965800,3,1093,611,482,680,107,133,15
"17",31,"Nebraska",1,"Adams County",965900,1,995,470,525,817,8,359,43
"18",31,"Nebraska",1,"Adams County",965900,2,1168,583,585,706,46,131,128
"19",31,"Nebraska",1,"Adams County",965900,3,937,457,480,607,72,92,134
"20",31,"Nebraska",1,"Adams County",965900,4,1231,646,585,821,32,196,48
"21",31,"Nebraska",1,"Adams County",966000,1,1002,483,519,617,50,35,256
"22",31,"Nebraska",1,"Adams County",966000,2,1253,678,575,695,203,29,223
"23",31,"Nebraska",1,"Adams County",966000,3,1226,670,556,789,85,51,148
"24",31,"Nebraska",1,"Adams County",966000,4,1356,615,741,801,120,232,262
"25",31,"Nebraska",1,"Adams County",966100,1,1403,576,827,1207,245,94,359
"26",31,"Nebraska",1,"Adams County",966100,2,996,454,542,401,143,49,174
"27",31,"Nebraska",1,"Adams County",966200,1,627,266,361,388,11,64,5
"28",31,"Nebraska",1,"Adams County",966200,2,711,382,329,451,37,117,53
"29",31,"Nebraska",1,"Adams County",966200,3,888,454,434,605,38,160,30
"30",31,"Nebraska",3,"Antelope County",979600,1,620,358,262,461,12,34,37
"31",31,"Nebraska",3,"Antelope County",979600,2,724,440,284,467,22,83,119
"32",31,"Nebraska",3,"Antelope County",979600,3,914,429,485,632,66,105,125
"33",31,"Nebraska",3,"Antelope County",979700,1,727,335,392,499,16,129,39
"34",31,"Nebraska",3,"Antelope County",979700,2,1003,517,486,704,89,140,172
"35",31,"Nebraska",3,"Antelope County",979800,1,822,381,441,542,29,52,98
"36",31,"Nebraska",3,"Antelope County",979800,2,777,336,441,595,68,99,86
"37",31,"Nebraska",3,"Antelope County",979800,3,1068,510,558,795,79,98,157
"38",31,"Nebraska",5,"Arthur County",958300,1,490,254,236,319,14,87,25
"39",31,"Nebraska",7,"Banner County",954000,1,778,370,408,514,41,107,140
"40",31,"Nebraska",9,"Blaine County",972400,1,584,294,290,402,13,76,113
"41",31,"Nebraska",11,"Boone County",960100,1,729,390,339,532,15,101,61
"42",31,"Nebraska",11,"Boone County",960100,2,740,373,367,557,41,52,31
"43",31,"Nebraska",11,"Boone County",960100,3,590,296,294,399,61,30,48
"44",31,"Nebraska",11,"Boone County",960100,4,620,320,300,411,25,33,64
"45",31,"Nebraska",11,"Boone County",960100,5,845,417,428,570,61,87,88
"46",31,"Nebraska",11,"Boone County",960200,1,1083,482,601,802,41,121,133
"47",31,"Nebraska",11,"Boone County",960200,2,866,456,410,537,44,116,45
"48",31,"Nebraska",13,"Box Butte County",951100,1,1500,735,765,990,61,225,163
"49",31,"Nebraska",13,"Box Butte County",951100,2,712,322,390,572,16,106,83
"50",31,"Nebraska",13,"Box Butte County",951200,1,870,456,414,606,24,91,41
"51",31,"Nebraska",13,"Box Butte County",951200,2,952,571,381,655,36,225,48
"52",31,"Nebraska",13,"Box Butte County",951200,3,1127,484,643,723,56,114,234
"53",31,"Nebraska",13,"Box Butte County",951200,4,725,328,397,579,38,84,0
"54",31,"Nebraska",13,"Box Butte County",951200,5,1188,452,736,848,215,103,430
"55",31,"Nebraska",13,"Box Butte County",951300,1,738,322,416,447,31,61,284
"56",31,"Nebraska",13,"Box Butte County",951300,2,638,323,315,401,48,92,120
"57",31,"Nebraska",13,"Box Butte County",951300,3,1060,537,523,733,83,136,91
"58",31,"Nebraska",13,"Box Butte County",951300,4,1027,577,450,594,156,51,441
"59",31,"Nebraska",13,"Box Butte County",951300,5,808,454,354,437,37,41,283
"60",31,"Nebraska",15,"Boyd County",975800,1,1173,590,583,844,56,135,118
"61",31,"Nebraska",15,"Boyd County",975800,2,852,428,424,634,69,92,76
"62",31,"Nebraska",17,"Brown County",975000,1,1543,752,791,1149,100,255,180
"63",31,"Nebraska",17,"Brown County",975000,2,1640,809,831,1115,96,188,218
"64",31,"Nebraska",19,"Buffalo County",968900,1,539,273,266,386,28,106,45
"65",31,"Nebraska",19,"Buffalo County",968900,2,729,354,375,514,17,119,13
"66",31,"Nebraska",19,"Buffalo County",968900,3,780,342,438,559,8,110,19
"67",31,"Nebraska",19,"Buffalo County",968900,4,777,378,399,491,60,111,82
"68",31,"Nebraska",19,"Buffalo County",968900,5,679,339,340,477,89,81,139
"69",31,"Nebraska",19,"Buffalo County",969000,1,1067,489,578,700,64,188,80
"70",31,"Nebraska",19,"Buffalo County",969000,2,638,303,335,479,21,122,57
"71",31,"Nebraska",19,"Buffalo County",969000,3,1179,590,589,698,44,147,132
"72",31,"Nebraska",19,"Buffalo County",969000,4,1211,616,595,800,52,182,30
"73",31,"Nebraska",19,"Buffalo County",969100,1,1095,526,569,706,46,217,23
"74",31,"Nebraska",19,"Buffalo County",969100,2,567,276,291,447,34,58,25
"75",31,"Nebraska",19,"Buffalo County",969100,3,396,171,225,294,25,57,22
"76",31,"Nebraska",19,"Buffalo County",969100,4,1380,733,647,819,193,147,152
"77",31,"Nebraska",19,"Buffalo County",969100,5,1081,497,584,662,88,116,120
"78",31,"Nebraska",19,"Buffalo County",969202,1,2567,1372,1195,1478,22,837,429
"79",31,"Nebraska",19,"Buffalo County",969202,2,1147,494,653,661,11,264,201
"80",31,"Nebraska",19,"Buffalo County",969203,1,2354,1170,1184,1412,108,676,298
"81",31,"Nebraska",19,"Buffalo County",969203,2,1390,747,643,924,0,546,35
"82",31,"Nebraska",19,"Buffalo County",969203,3,1275,646,629,1022,27,393,130
"83",31,"Nebraska",19,"Buffalo County",969204,1,2730,1343,1387,1783,81,975,58
"84",31,"Nebraska",19,"Buffalo County",969204,2,2436,1320,1116,1511,92,619,262
"85",31,"Nebraska",19,"Buffalo County",969300,1,773,352,421,522,48,37,125
"86",31,"Nebraska",19,"Buffalo County",969300,2,1679,791,888,868,183,139,377
"87",31,"Nebraska",19,"Buffalo County",969400,1,902,431,471,595,18,177,8
"88",31,"Nebraska",19,"Buffalo County",969400,2,1065,512,553,651,100,151,385
"89",31,"Nebraska",19,"Buffalo County",969400,3,1165,575,590,881,66,209,32
"90",31,"Nebraska",19,"Buffalo County",969400,4,855,385,470,596,67,142,162
"91",31,"Nebraska",19,"Buffalo County",969500,1,773,418,355,498,68,102,48
"92",31,"Nebraska",19,"Buffalo County",969500,2,746,376,370,433,48,131,61
"93",31,"Nebraska",19,"Buffalo County",969500,3,687,355,332,447,46,103,60
"94",31,"Nebraska",19,"Buffalo County",969600,1,1781,909,872,161,8,47,399
"95",31,"Nebraska",19,"Buffalo County",969600,2,1158,368,790,301,0,130,370
"96",31,"Nebraska",19,"Buffalo County",969600,3,952,534,418,586,20,169,75
"97",31,"Nebraska",19,"Buffalo County",969600,4,2115,1146,969,863,97,266,551
"98",31,"Nebraska",19,"Buffalo County",969700,1,841,529,312,489,81,108,0
"99",31,"Nebraska",19,"Buffalo County",969700,2,1366,700,666,898,52,315,180
"100",31,"Nebraska",19,"Buffalo County",969700,3,1970,843,1127,1124,64,198,475
"101",31,"Nebraska",19,"Buffalo County",969700,4,1485,739,746,1023,45,263,234
"102",31,"Nebraska",21,"Burt County",963200,1,886,455,431,592,40,135,37
"103",31,"Nebraska",21,"Burt County",963200,2,1372,651,721,1013,105,184,135
"104",31,"Nebraska",21,"Burt County",963300,1,1616,755,861,1078,79,167,99
"105",31,"Nebraska",21,"Burt County",963300,2,845,427,418,678,59,117,102
"106",31,"Nebraska",21,"Burt County",963400,1,1255,642,613,932,90,135,95
"107",31,"Nebraska",21,"Burt County",963400,2,855,403,452,638,60,115,89
"108",31,"Nebraska",23,"Butler County",967600,1,1298,657,641,887,78,86,123
"109",31,"Nebraska",23,"Butler County",967600,2,1342,619,723,961,72,132,84
"110",31,"Nebraska",23,"Butler County",967600,3,751,433,318,552,31,81,72
"111",31,"Nebraska",23,"Butler County",967700,1,1726,767,959,1171,119,238,185
"112",31,"Nebraska",23,"Butler County",967700,2,1252,624,628,776,79,100,127
"113",31,"Nebraska",23,"Butler County",967800,1,1111,655,456,772,52,118,68
"114",31,"Nebraska",23,"Butler County",967800,2,865,435,430,670,104,62,103
"115",31,"Nebraska",25,"Cass County",965600,1,1375,721,654,1011,74,232,110
"116",31,"Nebraska",25,"Cass County",965600,2,642,284,358,503,31,120,90
"117",31,"Nebraska",25,"Cass County",965600,3,830,369,461,556,6,163,9
"118",31,"Nebraska",25,"Cass County",965600,4,749,412,337,536,55,52,71
"119",31,"Nebraska",25,"Cass County",965700,1,2049,1060,989,1423,50,401,102
"120",31,"Nebraska",25,"Cass County",965700,2,983,497,486,663,79,187,16
"121",31,"Nebraska",25,"Cass County",965700,3,1709,827,882,1172,85,266,93
"122",31,"Nebraska",25,"Cass County",965800,1,1042,540,502,730,54,223,56
"123",31,"Nebraska",25,"Cass County",965800,2,807,383,424,689,10,238,34
"124",31,"Nebraska",25,"Cass County",965800,3,1034,517,517,659,44,160,46
"125",31,"Nebraska",25,"Cass County",965900,1,509,278,231,393,21,40,46
"126",31,"Nebraska",25,"Cass County",965900,2,1286,696,590,774,43,153,63
"127",31,"Nebraska",25,"Cass County",965900,3,1279,653,626,782,62,141,39
"128",31,"Nebraska",25,"Cass County",965900,4,2035,1113,922,1312,97,311,182
"129",31,"Nebraska",25,"Cass County",966000,1,656,319,337,451,10,129,16
"130",31,"Nebraska",25,"Cass County",966000,2,2508,1239,1269,1779,69,606,81
"131",31,"Nebraska",25,"Cass County",966000,3,892,456,436,651,34,150,56
"132",31,"Nebraska",25,"Cass County",966100,1,1632,770,862,1107,55,272,74
"133",31,"Nebraska",25,"Cass County",966100,2,1276,627,649,826,68,102,74
"134",31,"Nebraska",25,"Cass County",966100,3,720,408,312,489,62,84,61
"135",31,"Nebraska",25,"Cass County",966100,4,1201,533,668,656,81,136,75
"136",31,"Nebraska",27,"Cedar County",977100,1,1046,528,518,695,57,85,83
"137",31,"Nebraska",27,"Cedar County",977100,2,781,371,410,541,74,96,97
"138",31,"Nebraska",27,"Cedar County",977100,3,610,305,305,428,34,38,45
"139",31,"Nebraska",27,"Cedar County",977100,4,936,530,406,678,52,109,189
"140",31,"Nebraska",27,"Cedar County",977100,5,993,523,470,673,70,140,129
"141",31,"Nebraska",27,"Cedar County",977200,1,990,534,456,671,9,154,58
"142",31,"Nebraska",27,"Cedar County",977200,2,1224,608,616,823,53,155,70
"143",31,"Nebraska",27,"Cedar County",977200,3,1095,521,574,743,63,85,144
"144",31,"Nebraska",27,"Cedar County",977200,4,1132,542,590,772,92,114,101
"145",31,"Nebraska",29,"Chase County",961900,1,490,245,245,386,18,30,17
"146",31,"Nebraska",29,"Chase County",961900,2,903,465,438,646,66,114,23
"147",31,"Nebraska",29,"Chase County",961900,3,1353,680,673,955,99,109,214
"148",31,"Nebraska",29,"Chase County",961900,4,1218,548,670,820,128,142,227
"149",31,"Nebraska",31,"Cherry County",955800,1,853,479,374,595,51,69,28
"150",31,"Nebraska",31,"Cherry County",955800,2,761,327,434,456,11,139,12
"151",31,"Nebraska",31,"Cherry County",955800,3,1156,598,558,920,17,173,119
"152",31,"Nebraska",31,"Cherry County",955800,4,862,483,379,707,146,116,129
"153",31,"Nebraska",31,"Cherry County",955800,5,725,341,384,465,47,98,151
"154",31,"Nebraska",31,"Cherry County",955900,1,782,397,385,588,5,175,79
"155",31,"Nebraska",31,"Cherry County",955900,2,583,285,298,413,19,101,108
"156",31,"Nebraska",33,"Cheyenne County",954800,1,829,439,390,586,55,121,125
"157",31,"Nebraska",33,"Cheyenne County",954800,2,753,390,363,601,32,138,78
"158",31,"Nebraska",33,"Cheyenne County",954800,3,665,373,292,502,42,122,47
"159",31,"Nebraska",33,"Cheyenne County",954800,4,650,335,315,451,13,98,6
"160",31,"Nebraska",33,"Cheyenne County",954900,1,977,428,549,607,75,93,522
"161",31,"Nebraska",33,"Cheyenne County",954900,2,571,250,321,408,25,137,0
"162",31,"Nebraska",33,"Cheyenne County",954900,3,1194,613,581,969,56,203,60
"163",31,"Nebraska",33,"Cheyenne County",954900,4,1572,759,813,992,42,408,51
"164",31,"Nebraska",33,"Cheyenne County",955000,1,1343,660,683,816,54,65,133
"165",31,"Nebraska",33,"Cheyenne County",955000,2,1484,736,748,1097,77,390,192
"166",31,"Nebraska",35,"Clay County",962100,1,483,234,249,350,45,58,75
"167",31,"Nebraska",35,"Clay County",962100,2,1289,680,609,879,91,137,101
"168",31,"Nebraska",35,"Clay County",962100,3,1186,610,576,756,143,165,10
"169",31,"Nebraska",35,"Clay County",962100,4,692,302,390,461,107,81,35
"170",31,"Nebraska",35,"Clay County",962200,1,790,408,382,549,27,114,38
"171",31,"Nebraska",35,"Clay County",962200,2,1236,618,618,823,68,111,121
"172",31,"Nebraska",35,"Clay County",962200,3,821,393,428,587,42,121,173
"173",31,"Nebraska",37,"Colfax County",964600,1,907,471,436,696,60,116,59
"174",31,"Nebraska",37,"Colfax County",964600,2,814,409,405,589,47,84,108
"175",31,"Nebraska",37,"Colfax County",964600,3,644,335,309,479,46,89,44
"176",31,"Nebraska",37,"Colfax County",964700,1,1072,594,478,786,111,192,19
"177",31,"Nebraska",37,"Colfax County",964700,2,565,312,253,355,46,30,119
"178",31,"Nebraska",37,"Colfax County",964800,1,1506,851,655,900,416,62,339
"179",31,"Nebraska",37,"Colfax County",964800,2,1392,578,814,791,419,57,213
"180",31,"Nebraska",37,"Colfax County",964800,3,778,377,401,550,60,67,56
"181",31,"Nebraska",37,"Colfax County",964800,4,2002,1015,987,891,519,77,631
"182",31,"Nebraska",37,"Colfax County",964800,5,773,426,347,421,213,27,163
"183",31,"Nebraska",39,"Cuming County",972700,1,1562,726,836,1052,196,189,158
"184",31,"Nebraska",39,"Cuming County",972700,2,1079,518,561,704,51,163,92
"185",31,"Nebraska",39,"Cuming County",972800,1,1248,639,609,841,52,206,96
"186",31,"Nebraska",39,"Cuming County",972800,2,1130,581,549,753,161,107,191
"187",31,"Nebraska",39,"Cuming County",972800,3,1087,507,580,772,94,152,134
"188",31,"Nebraska",39,"Cuming County",972800,4,897,472,425,639,92,85,190
"189",31,"Nebraska",39,"Cuming County",972900,1,935,491,444,647,60,98,76
"190",31,"Nebraska",39,"Cuming County",972900,2,1202,603,599,859,91,133,110
"191",31,"Nebraska",41,"Custer County",971700,1,608,303,305,402,43,63,25
"192",31,"Nebraska",41,"Custer County",971700,2,714,393,321,506,55,58,101
"193",31,"Nebraska",41,"Custer County",971700,3,895,443,452,667,45,126,94
"194",31,"Nebraska",41,"Custer County",971700,4,660,348,312,431,28,72,72
"195",31,"Nebraska",41,"Custer County",971800,1,847,460,387,596,31,144,61
"196",31,"Nebraska",41,"Custer County",971800,2,997,492,505,720,39,155,62
"197",31,"Nebraska",41,"Custer County",971800,3,924,456,468,684,53,108,37
"198",31,"Nebraska",41,"Custer County",971900,1,1121,529,592,788,52,208,114
"199",31,"Nebraska",41,"Custer County",971900,2,838,378,460,531,5,184,9
"200",31,"Nebraska",41,"Custer County",971900,3,723,338,385,524,72,58,83
"201",31,"Nebraska",41,"Custer County",971900,4,1166,544,622,773,117,108,68
"202",31,"Nebraska",41,"Custer County",972000,1,767,400,367,542,17,99,73
"203",31,"Nebraska",41,"Custer County",972000,2,644,300,344,467,50,110,97
"204",31,"Nebraska",43,"Dakota County",10100,1,1853,909,944,983,268,122,514
"205",31,"Nebraska",43,"Dakota County",10100,2,2017,1009,1008,994,502,69,520
"206",31,"Nebraska",43,"Dakota County",10100,3,1586,658,928,981,599,19,370
"207",31,"Nebraska",43,"Dakota County",10100,4,783,311,472,419,187,12,354
"208",31,"Nebraska",43,"Dakota County",10200,1,1672,840,832,847,246,0,105
"209",31,"Nebraska",43,"Dakota County",10200,2,1659,842,817,882,377,111,98
"210",31,"Nebraska",43,"Dakota County",10200,3,1527,831,696,1115,339,102,193
"211",31,"Nebraska",43,"Dakota County",10200,4,1965,976,989,1449,302,246,298
"212",31,"Nebraska",43,"Dakota County",10300,1,1887,1003,884,1194,306,175,213
"213",31,"Nebraska",43,"Dakota County",10300,2,1248,593,655,775,173,91,110
"214",31,"Nebraska",43,"Dakota County",10300,3,1364,717,647,892,211,53,271
"215",31,"Nebraska",43,"Dakota County",10400,1,1757,893,864,1325,118,197,101
"216",31,"Nebraska",43,"Dakota County",10400,2,1551,822,729,1025,103,139,131
"217",31,"Nebraska",45,"Dawes County",950600,1,1062,560,502,745,53,269,110
"218",31,"Nebraska",45,"Dawes County",950600,2,960,444,516,755,85,139,198
"219",31,"Nebraska",45,"Dawes County",950600,3,637,324,313,523,11,167,74
"220",31,"Nebraska",45,"Dawes County",950700,1,1116,621,495,766,31,423,43
"221",31,"Nebraska",45,"Dawes County",950700,2,830,385,445,688,110,300,143
"222",31,"Nebraska",45,"Dawes County",950700,3,1242,565,677,675,56,171,369
"223",31,"Nebraska",45,"Dawes County",950700,4,2011,898,1113,713,35,340,524
"224",31,"Nebraska",45,"Dawes County",950700,5,1318,675,643,739,82,212,473
"225",31,"Nebraska",47,"Dawson County",968000,1,900,447,453,631,48,116,49
"226",31,"Nebraska",47,"Dawson County",968000,2,516,314,202,358,130,69,11
"227",31,"Nebraska",47,"Dawson County",968000,3,1185,553,632,741,93,123,138
"228",31,"Nebraska",47,"Dawson County",968100,1,879,469,410,576,38,157,52
"229",31,"Nebraska",47,"Dawson County",968100,2,793,386,407,537,61,106,55
"230",31,"Nebraska",47,"Dawson County",968200,1,1230,600,630,861,86,160,125
"231",31,"Nebraska",47,"Dawson County",968200,2,1016,558,458,635,49,145,169
"232",31,"Nebraska",47,"Dawson County",968200,3,621,291,330,434,21,104,60
"233",31,"Nebraska",47,"Dawson County",968200,4,784,408,376,576,73,103,9
"234",31,"Nebraska",47,"Dawson County",968300,1,1133,569,564,809,67,191,107
"235",31,"Nebraska",47,"Dawson County",968300,2,1077,508,569,679,28,175,74
"236",31,"Nebraska",47,"Dawson County",968300,3,1232,615,617,818,123,32,268
"237",31,"Nebraska",47,"Dawson County",968300,4,609,277,332,474,76,89,176
"238",31,"Nebraska",47,"Dawson County",968400,1,994,517,477,727,206,87,84
"239",31,"Nebraska",47,"Dawson County",968400,2,1206,591,615,665,355,58,224
"240",31,"Nebraska",47,"Dawson County",968400,3,3047,1572,1475,1543,890,20,380
"241",31,"Nebraska",47,"Dawson County",968500,1,1010,441,569,651,181,112,72
"242",31,"Nebraska",47,"Dawson County",968500,2,629,301,328,425,101,141,128
"243",31,"Nebraska",47,"Dawson County",968500,3,940,471,469,486,300,23,162
"244",31,"Nebraska",47,"Dawson County",968500,4,943,499,444,545,150,101,223
"245",31,"Nebraska",47,"Dawson County",968500,5,1983,1102,881,1064,563,32,437
"246",31,"Nebraska",47,"Dawson County",968600,1,784,405,379,579,52,85,34
"247",31,"Nebraska",47,"Dawson County",968600,2,756,352,404,560,17,130,39
"248",31,"Nebraska",49,"Deuel County",955400,1,1205,567,638,887,61,165,155
"249",31,"Nebraska",49,"Deuel County",955400,2,757,410,347,545,37,83,91
"250",31,"Nebraska",51,"Dixon County",977600,1,1392,673,719,933,93,132,81
"251",31,"Nebraska",51,"Dixon County",977600,2,528,268,260,377,39,81,34
"252",31,"Nebraska",51,"Dixon County",977600,3,758,409,349,538,53,86,38
"253",31,"Nebraska",51,"Dixon County",977800,1,1181,547,634,777,93,121,71
"254",31,"Nebraska",51,"Dixon County",977800,2,599,318,281,436,34,95,55
"255",31,"Nebraska",51,"Dixon County",977800,3,156,61,95,123,18,12,10
"256",31,"Nebraska",51,"Dixon County",977800,4,1368,677,691,888,267,137,348
"257",31,"Nebraska",53,"Dodge County",963600,1,831,469,362,628,28,136,55
"258",31,"Nebraska",53,"Dodge County",963600,2,678,382,296,501,76,53,78
"259",31,"Nebraska",53,"Dodge County",963600,3,1360,639,721,962,138,75,55
"260",31,"Nebraska",53,"Dodge County",963600,4,1059,511,548,699,80,90,143
"261",31,"Nebraska",53,"Dodge County",963600,5,1211,584,627,861,37,195,55
"262",31,"Nebraska",53,"Dodge County",963700,1,1091,573,518,889,85,136,26
"263",31,"Nebraska",53,"Dodge County",963700,2,940,434,506,596,48,95,40
"264",31,"Nebraska",53,"Dodge County",963700,3,674,294,380,440,44,68,50
"265",31,"Nebraska",53,"Dodge County",963800,1,1291,594,697,1077,143,64,63
"266",31,"Nebraska",53,"Dodge County",963800,2,1805,713,1092,1246,382,99,441
"267",31,"Nebraska",53,"Dodge County",963800,3,2043,1022,1021,1392,200,256,64
"268",31,"Nebraska",53,"Dodge County",963900,1,1314,658,656,932,227,113,313
"269",31,"Nebraska",53,"Dodge County",963900,2,1045,471,574,867,121,192,147
"270",31,"Nebraska",53,"Dodge County",963900,3,1369,676,693,840,61,211,391
"271",31,"Nebraska",53,"Dodge County",964000,1,850,438,412,536,62,99,133
"272",31,"Nebraska",53,"Dodge County",964000,2,604,258,346,285,46,20,93
"273",31,"Nebraska",53,"Dodge County",964000,3,1002,399,603,770,130,156,17
"274",31,"Nebraska",53,"Dodge County",964000,4,976,468,508,609,62,80,93
"275",31,"Nebraska",53,"Dodge County",964100,1,2284,1094,1190,1706,110,708,53
"276",31,"Nebraska",53,"Dodge County",964100,2,1054,532,522,737,78,178,174
"277",31,"Nebraska",53,"Dodge County",964100,3,922,461,461,721,169,133,96
"278",31,"Nebraska",53,"Dodge County",964200,1,608,268,340,385,61,42,17
"279",31,"Nebraska",53,"Dodge County",964200,2,541,344,197,400,99,54,61
"280",31,"Nebraska",53,"Dodge County",964200,3,629,292,337,401,45,48,63
"281",31,"Nebraska",53,"Dodge County",964200,4,1299,613,686,646,87,150,43
"282",31,"Nebraska",53,"Dodge County",964200,5,937,429,508,484,87,56,82
"283",31,"Nebraska",53,"Dodge County",964300,1,1701,937,764,1173,109,215,140
"284",31,"Nebraska",53,"Dodge County",964300,2,1018,523,495,634,32,140,0
"285",31,"Nebraska",53,"Dodge County",964300,3,1029,467,562,709,58,209,72
"286",31,"Nebraska",53,"Dodge County",964300,4,1167,724,443,812,305,98,215
"287",31,"Nebraska",53,"Dodge County",964400,1,2438,1143,1295,1500,456,179,576
"288",31,"Nebraska",53,"Dodge County",964400,2,820,366,454,488,125,15,315
"289",31,"Nebraska",55,"Douglas County",200,1,876,364,512,618,44,32,204
"290",31,"Nebraska",55,"Douglas County",200,2,1384,657,727,790,83,120,305
"291",31,"Nebraska",55,"Douglas County",200,3,507,281,226,427,102,18,83
"292",31,"Nebraska",55,"Douglas County",200,4,813,433,380,570,130,140,82
"293",31,"Nebraska",55,"Douglas County",300,1,600,248,352,330,66,58,168
"294",31,"Nebraska",55,"Douglas County",300,2,1128,477,651,656,153,87,284
"295",31,"Nebraska",55,"Douglas County",300,3,761,379,382,421,94,83,302
"296",31,"Nebraska",55,"Douglas County",400,1,1720,1074,646,909,413,58,707
"297",31,"Nebraska",55,"Douglas County",400,2,818,413,405,534,177,1,308
"298",31,"Nebraska",55,"Douglas County",500,1,1194,618,576,656,128,218,575
"299",31,"Nebraska",55,"Douglas County",500,2,886,852,34,570,86,0,81
"300",31,"Nebraska",55,"Douglas County",600,1,730,409,321,422,149,7,385
"301",31,"Nebraska",55,"Douglas County",600,2,696,352,344,334,180,13,391
"302",31,"Nebraska",55,"Douglas County",700,1,1158,568,590,753,222,29,459
"303",31,"Nebraska",55,"Douglas County",800,1,920,449,471,478,165,40,396
"304",31,"Nebraska",55,"Douglas County",800,2,1120,481,639,628,145,114,574
"305",31,"Nebraska",55,"Douglas County",1100,1,932,346,586,433,46,55,500
"306",31,"Nebraska",55,"Douglas County",1100,2,189,68,121,86,28,0,91
"307",31,"Nebraska",55,"Douglas County",1100,3,1613,656,957,852,178,218,867
"308",31,"Nebraska",55,"Douglas County",1200,1,1215,530,685,582,100,81,540
"309",31,"Nebraska",55,"Douglas County",1200,2,458,229,229,295,40,37,22
"310",31,"Nebraska",55,"Douglas County",1200,3,1036,486,550,585,162,49,356
"311",31,"Nebraska",55,"Douglas County",1600,1,1173,518,655,129,0,65,108
"312",31,"Nebraska",55,"Douglas County",1600,2,1178,496,682,133,6,57,33
"313",31,"Nebraska",55,"Douglas County",1800,1,1383,1109,274,1011,276,149,94
"314",31,"Nebraska",55,"Douglas County",1800,2,1311,704,607,1046,15,726,255
"315",31,"Nebraska",55,"Douglas County",1800,3,748,433,315,672,22,317,183
"316",31,"Nebraska",55,"Douglas County",1900,1,581,390,191,492,42,115,137
"317",31,"Nebraska",55,"Douglas County",1900,2,695,400,295,335,88,42,250
"318",31,"Nebraska",55,"Douglas County",2000,1,952,570,382,501,150,36,327
"319",31,"Nebraska",55,"Douglas County",2000,2,2046,1300,746,1114,560,75,537
"320",31,"Nebraska",55,"Douglas County",2000,3,1054,553,501,563,267,4,160
"321",31,"Nebraska",55,"Douglas County",2100,1,829,512,317,524,131,25,281
"322",31,"Nebraska",55,"Douglas County",2100,2,1362,717,645,757,191,79,399
"323",31,"Nebraska",55,"Douglas County",2200,1,588,267,321,441,146,82,71
"324",31,"Nebraska",55,"Douglas County",2200,2,541,301,240,332,34,133,90
"325",31,"Nebraska",55,"Douglas County",2300,1,1409,691,718,791,49,392,210
"326",31,"Nebraska",55,"Douglas County",2300,2,1026,468,558,866,215,81,106
"327",31,"Nebraska",55,"Douglas County",2400,1,484,212,272,347,164,48,280
"328",31,"Nebraska",55,"Douglas County",2400,2,754,389,365,396,59,53,89
"329",31,"Nebraska",55,"Douglas County",2400,3,963,489,474,617,323,54,387
"330",31,"Nebraska",55,"Douglas County",2400,4,1238,627,611,622,270,23,411
"331",31,"Nebraska",55,"Douglas County",2500,1,648,360,288,429,58,40,84
"332",31,"Nebraska",55,"Douglas County",2500,2,541,318,223,338,85,73,84
"333",31,"Nebraska",55,"Douglas County",2500,3,1431,730,701,738,371,40,193
"334",31,"Nebraska",55,"Douglas County",2600,1,1652,1043,609,850,407,27,192
"335",31,"Nebraska",55,"Douglas County",2600,2,840,369,471,498,123,34,317
"336",31,"Nebraska",55,"Douglas County",2700,1,676,361,315,485,275,20,41
"337",31,"Nebraska",55,"Douglas County",2700,2,593,342,251,292,104,12,105
"338",31,"Nebraska",55,"Douglas County",2700,3,1093,489,604,541,337,14,547
"339",31,"Nebraska",55,"Douglas County",2800,1,983,506,477,552,228,87,194
"340",31,"Nebraska",55,"Douglas County",2800,2,1081,741,340,681,234,96,237
"341",31,"Nebraska",55,"Douglas County",2800,3,921,502,419,559,243,35,142
